Date,Month,Year,Area,Civilian Labor Force,Employment,Unemployment,Unemployment Rate,State FIPS Code,Area FIPS Code
2011-08-07,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-08,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-09,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-10,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-11,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-12,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-13,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-14,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-15,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-16,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-17,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-18,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-19,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-20,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-21,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-22,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-23,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-24,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-25,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-26,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-27,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-28,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-29,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-30,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-31,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-09-01,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-02,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-03,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-04,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-05,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-06,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-07,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-08,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-09,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-10,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-11,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-12,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-13,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-14,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-15,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-16,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-17,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-18,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-19,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-20,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-21,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-22,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-23,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-24,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-25,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-26,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-27,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-28,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-29,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-30,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-10-01,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-02,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-03,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-04,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-05,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-06,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-07,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-08,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-09,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-10,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-11,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-12,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-13,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-14,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-15,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-16,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-17,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-18,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-19,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-20,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-21,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-22,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-23,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-24,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-25,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-26,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-27,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-28,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-29,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-30,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-31,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-11-01,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-02,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-03,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-04,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-05,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-06,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-07,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-08,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-09,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-10,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-11,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-12,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-13,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-14,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-15,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-16,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-17,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-18,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-19,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-20,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-21,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-22,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-23,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-24,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-25,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-26,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-27,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-28,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-29,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-30,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-12-01,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-02,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-03,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-04,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-05,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-06,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-07,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-08,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-09,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-10,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-11,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-12,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-13,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-14,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-15,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-16,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-17,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-18,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-19,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-20,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-21,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-22,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-23,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-24,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-25,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-26,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-27,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-28,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-29,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-30,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-31,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2012-01-01,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-02,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-03,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-04,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-05,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-06,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-07,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-08,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-09,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-10,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-11,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-12,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-13,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-14,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-15,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-16,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-17,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-18,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-19,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-20,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-21,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-22,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-23,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-24,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-25,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-26,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-27,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-28,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-29,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-30,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-01-31,1,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,150","3,021,201","191,949",6.0,11.0,47900.0
2012-02-01,2,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,218,223","3,026,685","191,538",6.0,11.0,47900.0
2012-02-02,2,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,218,223","3,026,685","191,538",6.0,11.0,47900.0
2012-02-03,2,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,218,223","3,026,685","191,538",6.0,11.0,47900.0
2012-02-04,2,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,218,223","3,026,685","191,538",6.0,11.0,47900.0
